code,name,short_name,market,unit,sector
7255,桜井製作所,7255桜井製作所,ＪＱ,100,輸送用機器
7256,河西工業,7256河西工業,東証１,100,輸送用機器
7259,アイシン精機,7259アイシン精機,東証１,100,輸送用機器
7261,マツダ,7261マツダ,東証１,100,輸送用機器
7264,ムロコーポレーション,7264ムロコーポレーション,ＪＱ,100,輸送用機器
7265,エイケン工業,7265エイケン工業,ＪＱ,100,輸送用機器
7266,今仙電機製作所,7266今仙電機製作所,東証１,100,輸送用機器
7267,ホンダ,7267ホンダ,東証１,100,輸送用機器
7268,タツミ,7268タツミ,ＪＱ,100,輸送用機器
7269,スズキ,7269スズキ,東証１,100,輸送用機器
7270,ＳＵＢＡＲＵ,7270ＳＵＢＡＲＵ,東証１,100,輸送用機器
7271,安永,7271安永,東証１,100,輸送用機器
7272,ヤマハ発動機,7272ヤマハ発動機,東証１,100,輸送用機器
7273,イクヨ,7273イクヨ,東証２,100,輸送用機器
7274,ショーワ,7274ショーワ,東証１,100,輸送用機器
7276,小糸製作所,7276小糸製作所,東証１,100,電気機器
7277,ＴＢＫ,7277ＴＢＫ,東証１,100,輸送用機器
7278,エクセディ,7278エクセディ,東証１,100,輸送用機器
7279,ハイレックスコーポレーション,7279ハイレックス,東証２,100,輸送用機器
7280,ミツバ,7280ミツバ,東証１,100,電気機器
7282,豊田合成,7282豊田合成,東証１,100,輸送用機器
7283,愛三工業,7283愛三工業,東証１,100,輸送用機器
7284,盟和産業,7284盟和産業,東証１,100,輸送用機器
7287,日本精機,7287日本精機,東証２,100,輸送用機器
7291,日本プラスト,7291日本プラスト,東証１,100,輸送用機器
7292,村上開明堂,7292村上開明堂,東証２,100,輸送用機器
7294,ヨロズ,7294ヨロズ,東証１,100,輸送用機器
7296,エフ・シー・シー,7296エフ・シー・シー,東証１,100,輸送用機器
7297,カーメイト,7297カーメイト,ＪＱ,100,輸送用機器
7298,八千代工業,7298八千代工業,ＪＱ,100,輸送用機器
7299,フジオーゼックス,7299フジオーゼックス,東証２,100,輸送用機器
7305,新家工業,7305新家工業,東証１,100,鉄鋼
7309,シマノ,7309シマノ,東証１,100,輸送用機器
7313,テイ・エス　テック,7313テイ・エス　テック,東証１,100,輸送用機器
7314,小田原機器,7314小田原機器,ＪＱ,100,輸送用機器
7315,ＩＪＴＴ,7315ＩＪＴＴ,東証２,100,輸送用機器
7320,日本リビング保証,7320日本リビング保証,東証Ｍ,100,その他金融業
7321,関西みらいフィナンシャルグループ,7321関西みらい,東証１,100,銀行業
7322,三十三フィナンシャルグループ,7322三十三ＦＧ,東証１,100,銀行業
7323,アイペット損害保険,7323アイペット損害保険,東証Ｍ,100,保険業
7325,アイリックコーポレーション,7325アイリック,東証Ｍ,100,保険業
7326,ＳＢＩインシュアランスグループ,7326ＳＢＩＩＧ,東証Ｍ,100,保険業
7327,第四北越フィナンシャルグループ,7327第四北越ＦＧ,東証１,100,銀行業
7399,ナンシン,7399ナンシン,ＪＱ,100,輸送用機器
7404,昭和飛行機工業,7404昭和飛行機工業,東証２,100,輸送用機器
7408,ジャムコ,7408ジャムコ,東証１,100,輸送用機器
7412,アトム,7412アトム,東証２,100,小売業
7413,創健社,7413創健社,ＪＱ,100,卸売業
7414,小野建,7414小野建,東証１,100,卸売業
7416,はるやまホールディングス,7416はるやまＨＤ,東証１,100,小売業
7417,南陽,7417南陽,東証１,100,卸売業
7419,ノジマ,7419ノジマ,東証１,100,小売業
7420,佐鳥電機,7420佐鳥電機,東証１,100,卸売業
7421,カッパ・クリエイト,7421カッパ・クリエイト,東証１,100,小売業
7422,東邦レマック,7422東邦レマック,ＪＱ,100,卸売業
7425,初穂商事,7425初穂商事,ＪＱ,100,卸売業
7426,山大,7426山大,ＪＱ,100,卸売業
7427,エコートレーディング,7427エコートレーディング,東証１,100,卸売業
7433,伯東,7433伯東,東証１,100,卸売業
7434,オータケ,7434オータケ,ＪＱ,100,卸売業
7435,ナ・デックス,7435ナ・デックス,ＪＱ,100,卸売業
7438,コンドーテック,7438コンドーテック,東証１,100,卸売業
7442,中山福,7442中山福,東証１,100,卸売業
7443,横浜魚類,7443横浜魚類,ＪＱ,100,卸売業
7444,ハリマ共和物産,7444ハリマ共和物産,東証２,100,卸売業
7445,ライトオン,7445ライトオン,東証１,100,小売業
7446,東北化学薬品,7446東北化学薬品,ＪＱ,100,卸売業
7447,ナガイレーベン,7447ナガイレーベン,東証１,100,卸売業
7448,ジーンズメイト,7448ジーンズメイト,東証１,100,小売業
7450,サンデー,7450サンデー,ＪＱ,100,小売業
7451,三菱食品,7451三菱食品,東証１,100,卸売業
7453,良品計画,7453良品計画,東証１,100,小売業
7455,三城ホールディングス,7455三城ホールディングス,東証１,100,小売業
7456,松田産業,7456松田産業,東証１,100,卸売業
7458,第一興商,7458第一興商,東証１,100,卸売業
7459,メディパルホールディングス,7459メディパル,東証１,100,卸売業
7460,ヤギ,7460ヤギ,東証２,100,卸売業
7461,キムラ,7461キムラ,ＪＱ,100,卸売業
7462,ダイヤ通商,7462ダイヤ通商,ＪＱ,100,小売業
7463,アドヴァン,7463アドヴァン,東証１,100,小売業
7464,セフテック,7464セフテック,ＪＱ,100,卸売業
7465,マックスバリュ北海道,7465マックスバリュ北海道,ＪＱ,100,小売業
7466,ＳＰＫ,7466ＳＰＫ,東証１,100,卸売業
7467,萩原電気ホールディングス,7467萩原電気ＨＤ,東証１,100,卸売業
7472,鳥羽洋行,7472鳥羽洋行,ＪＱ,100,卸売業
7475,アルビス,7475アルビス,東証１,100,小売業
7476,アズワン,7476アズワン,東証１,100,卸売業
7477,ムラキ,7477ムラキ,ＪＱ,100,卸売業
7480,スズデン,7480スズデン,東証１,100,卸売業
7481,尾家産業,7481尾家産業,東証１,100,卸売業
7482,シモジマ,7482シモジマ,東証１,100,卸売業
7483,ドウシシャ,7483ドウシシャ,東証１,100,卸売業
7485,岡谷鋼機,7485岡谷鋼機,名証１,100,卸売業
7486,サンリン,7486サンリン,ＪＱ,100,卸売業
7487,小津産業,7487小津産業,東証１,100,卸売業
7488,ヤガミ,7488ヤガミ,名証２,100,卸売業
7490,日新商事,7490日新商事,東証２,100,卸売業
7494,コナカ,7494コナカ,東証１,100,小売業
7500,西川計測,7500西川計測,ＪＱ,100,卸売業
7501,ティムコ,7501ティムコ,ＪＱ,100,卸売業
7502,プラザクリエイト本社,7502プラザクリエイト本社,ＪＱ,100,サービス業
7504,高速,7504高速,東証１,100,卸売業
7505,扶桑電通,7505扶桑電通,東証２,100,卸売業
7506,ハウス　オブ　ローゼ,7506ハウス　オブ　ローゼ,東証１,100,小売業
7508,Ｇ－７ホールディングス,7508Ｇ－７ホールディングス,東証１,100,小売業
7509,アイエーグループ,7509アイエーグループ,ＪＱ,100,小売業
7510,たけびし,7510たけびし,東証１,100,卸売業
7512,イオン北海道,7512イオン北海道,東証１,100,小売業
7513,コジマ,7513コジマ,東証１,100,小売業
7514,ヒマラヤ,7514ヒマラヤ,東証１,100,小売業
7515,マルヨシセンター,7515マルヨシセンター,東証２,100,小売業
7516,コーナン商事,7516コーナン商事,東証１,100,小売業
7518,ネットワンシステムズ,7518ネットワンシステムズ,東証１,100,情報・通信業
7519,五洋インテックス,7519五洋インテックス,ＪＱ,100,卸売業
7520,エコス,7520エコス,東証１,100,小売業
7521,ムサシ,7521ムサシ,ＪＱ,100,卸売業
7522,ワタミ,7522ワタミ,東証１,100,小売業
7523,アールビバン,7523アールビバン,ＪＱ,100,小売業
7524,マルシェ,7524マルシェ,東証１,100,小売業
7525,リックス,7525リックス,東証１,100,卸売業
7527,システムソフト,7527システムソフト,東証１,100,情報・通信業
7531,清和中央ホールディングス,7531清和中央ＨＤ,ＪＱ,100,卸売業
7532,パン・パシフィック・インターナショナルホールディングス,7532パンパシＨＤ,東証１,100,小売業
7537,丸文,7537丸文,東証１,100,卸売業
7538,大水,7538大水,東証２,100,卸売業
7539,アイナボホールディングス,7539アイナボＨＤ,ＪＱ,100,卸売業
7544,スリーエフ,7544スリーエフ,東証２,100,小売業
7545,西松屋チェーン,7545西松屋チェーン,東証１,100,小売業
7550,ゼンショーホールディングス,7550ゼンショＨＤ,東証１,100,小売業
7551,ウェッズ,7551ウェッズ,ＪＱ,100,輸送用機器
7552,ハピネット,7552ハピネット,東証１,100,卸売業
7554,幸楽苑ホールディングス,7554幸楽苑ホールディングス,東証１,100,小売業
7555,大田花き,7555大田花き,ＪＱ,100,卸売業
7559,ジーエフシー,7559ジーエフシー,ＪＱ,100,卸売業
7561,ハークスレイ,7561ハークスレイ,東証１,100,小売業
7562,安楽亭,7562安楽亭,東証２,100,小売業
7564,ワークマン,7564ワークマン,ＪＱ,100,小売業
7565,萬世電機,7565萬世電機,東証２,100,卸売業
7567,栄電子,7567栄電子,ＪＱ,100,卸売業
7570,橋本総業ホールディングス,7570橋本総業ＨＤ,東証１,100,卸売業
7571,ヤマノホールディングス,7571ヤマノホールディングス,ＪＱ,100,小売業
7575,日本ライフライン,7575日本ライフライン,東証１,100,卸売業
7577,ＨＡＰｉＮＳ,7577ＨＡＰｉＮＳ,ＪＱ,100,小売業
7578,ニチリョク,7578ニチリョク,ＪＱ,100,小売業
7581,サイゼリヤ,7581サイゼリヤ,東証１,100,小売業
7585,かんなん丸,7585かんなん丸,ＪＱ,100,小売業
7587,ＰＡＬＴＥＫ,7587ＰＡＬＴＥＫ,東証２,100,卸売業
7590,タカショー,7590タカショー,東証１,100,卸売業
7591,エクセル,7591エクセル,東証１,100,卸売業
7593,ＶＴホールディングス,7593ＶＴホールディングス,東証１,100,小売業
7594,マルカ,7594マルカ,東証１,100,卸売業
7595,アルゴグラフィックス,7595アルゴグラフィックス,東証１,100,情報・通信業
7596,魚力,7596魚力,東証１,100,小売業
7597,東京貴宝,7597東京貴宝,ＪＱ,100,卸売業
7599,ＩＤＯＭ,7599ＩＤＯＭ,東証１,100,卸売業
7600,日本エム・ディ・エム,7600日本エム・ディ・エム,東証１,100,精密機器
7601,ポプラ,7601ポプラ,東証１,100,小売業
7602,カーチスホールディングス,7602カーチスＨＤ,東証２,100,卸売業
7603,マックハウス,7603マックハウス,ＪＱ,100,小売業
7604,梅の花,7604梅の花,東証２,100,小売業
7605,フジ・コーポレーション,7605フジ・コーポレーション,東証１,100,小売業
7606,ユナイテッドアローズ,7606ユナイテッドアローズ,東証１,100,小売業
7607,進和,7607進和,東証１,100,卸売業
7608,エスケイジャパン,7608エスケイジャパン,東証１,100,卸売業
7609,ダイトロン,7609ダイトロン,東証１,100,卸売業
7610,テイツー,7610テイツー,ＪＱ,100,小売業
7611,ハイデイ日高,7611ハイデイ日高,東証１,100,小売業
7612,Ｎｕｔｓ,7612Ｎｕｔｓ,ＪＱ,100,卸売業
7613,シークス,7613シークス,東証１,100,卸売業
7614,オーエムツーネットワーク,7614オーエムツー,ＪＱ,100,小売業
7615,京都きもの友禅,7615京都きもの友禅,東証１,100,小売業
7616,コロワイド,7616コロワイド,東証１,100,小売業
7618,ピーシーデポコーポレーション,7618ＰＣデポ,東証１,100,小売業
7619,田中商事,7619田中商事,東証１,100,卸売業
7621,うかい,7621うかい,ＪＱ,100,小売業
7623,サンオータス,7623サンオータス,ＪＱ,100,小売業
7624,ＮａＩＴＯ,7624ＮａＩＴＯ,ＪＱ,100,卸売業
7625,グローバルダイニング,7625グローバルダイニング,東証２,100,小売業
7628,オーハシテクニカ,7628オーハシテクニカ,東証１,100,卸売業
7630,壱番屋,7630壱番屋,東証１,100,小売業
7634,星医療酸器,7634星医療酸器,ＪＱ,100,卸売業
7635,杉田エース,7635杉田エース,ＪＱ,100,卸売業
7636,ハンズマン,7636ハンズマン,ＪＱ,100,小売業
7637,白銅,7637白銅,東証１,100,卸売業
7638,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,7638ＮＥＷＡＲＴ,ＪＱ,100,小売業
7640,トップカルチャー,7640トップカルチャー,東証１,100,小売業
7643,ダイイチ,7643ダイイチ,ＪＱ,100,小売業
7646,ＰＬＡＮＴ,7646ＰＬＡＮＴ,東証１,100,小売業
7647,音通,7647音通,東証２,100,小売業
7649,スギホールディングス,7649スギホールディングス,東証１,100,小売業
7670,オーウエル,7670オーウエル,東証２,100,卸売業
7671,ＡｍｉｄＡホールディングス,7671ＡｍｉｄＡＨ,東証Ｍ,100,小売業
7672,タカネット,7672タカネット,東証,100,
7673,ダイコー通産,7673ダイコー通産,東証２,100,卸売業
7674,ＮＡＴＴＹ　ＳＷＡＮＫＹ,7674ＮＡＴＴＹ,東証Ｍ,100,小売業
7675,セントラルフォレストグループ,7675セントラルＦ,名証２,100,卸売業
7676,グッドスピード,7676グッドスピード,東証Ｍ,100,小売業
7677,ヤシマキザイ,7677ヤシマキザイ,東証２,100,卸売業
7678,あさくま,7678あさくま,ＪＱ,100,小売業
7679,薬王堂ホールディングス,7679薬王堂ホールディングス,東証１,100,小売業
7680,軽自動車館,7680軽自動車館,東証,100,
7681,レオクラン,7681レオクラン,東証２,100,卸売業
7682,浜木綿,7682浜木綿,ＪＱ,100,小売業
7683,ダブルエー,7683ダブルエー,東証Ｍ,100,小売業
7684,太知ＨＤ,7684太知ＨＤ,東証,100,
7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,7685バイセル,東証Ｍ,100,卸売業
7686,カクヤス,7686カクヤス,東証２,100,卸売業
7701,島津製作所,7701島津製作所,東証１,100,精密機器
7702,ＪＭＳ,7702ＪＭＳ,東証１,100,精密機器
7703,川澄化学工業,7703川澄化学工業,東証２,100,精密機器
7705,ジーエルサイエンス,7705ジーエルサイエンス,東証２,100,精密機器
7707,プレシジョン・システム・サイエンス,7707ＰＳＳ,東証Ｍ,100,精密機器
7709,クボテック,7709クボテック,東証１,100,精密機器
7711,助川電気工業,7711助川電気工業,ＪＱ,100,精密機器
7713,シグマ光機,7713シグマ光機,ＪＱ,100,精密機器
7715,長野計器,7715長野計器,東証１,100,精密機器
7716,ナカニシ,7716ナカニシ,ＪＱ,100,精密機器
7717,ブイ・テクノロジー,7717ブイ・テクノロジー,東証１,100,精密機器
7718,スター精密,7718スター精密,東証１,100,機械
7719,東京衡機,7719東京衡機,東証２,100,精密機器
7721,東京計器,7721東京計器,東証１,100,精密機器
7722,国際計測器,7722国際計測器,ＪＱ,100,精密機器
7723,愛知時計電機,7723愛知時計電機,東証１,100,精密機器
7725,インターアクション,7725インターアクション,東証１,100,精密機器
7726,黒田精工,7726黒田精工,東証２,100,機械
7727,オーバル,7727オーバル,東証１,100,精密機器
7729,東京精密,7729東京精密,東証１,100,精密機器
7730,マニー,7730マニー,東証１,100,精密機器
7731,ニコン,7731ニコン,東証１,100,精密機器
7732,トプコン,7732トプコン,東証１,100,精密機器
7733,オリンパス,7733オリンパス,東証１,100,精密機器
7734,理研計器,7734理研計器,東証１,100,精密機器
7735,ＳＣＲＥＥＮホールディングス,7735スクリン,東証１,100,電気機器
7739,キヤノン電子,7739キヤノン電子,東証１,100,電気機器
7740,タムロン,7740タムロン,東証１,100,精密機器
7741,ＨＯＹＡ,7741ＨＯＹＡ,東証１,100,精密機器
7743,シード,7743シード,東証１,100,精密機器
7744,ノーリツ鋼機,7744ノーリツ鋼機,東証１,100,精密機器
7745,エー・アンド・デイ,7745エー・アンド・デイ,東証１,100,精密機器
7746,岡本硝子,7746岡本硝子,ＪＱ,100,精密機器
7747,朝日インテック,7747朝日インテック,東証１,100,精密機器
7748,ホロン,7748ホロン,ＪＱ,100,精密機器
7749,メディキット,7749メディキット,ＪＱ,100,精密機器
7751,キヤノン,7751キヤノン,東証１,100,電気機器
7752,リコー,7752リコー,東証１,100,電気機器
7758,セコニック,7758セコニック,東証２,100,機械
7760,ＩＭＶ,7760ＩＭＶ,ＪＱ,100,精密機器
7762,シチズン時計,7762シチズン時計,東証１,100,精密機器
7768,ジェコー,7768ジェコー,東証２,100,精密機器
7769,リズム時計工業,7769リズム時計工業,東証１,100,精密機器
7771,日本精密,7771日本精密,ＪＱ,100,精密機器
7774,ジャパン・ティッシュ・エンジニアリング,7774Ｊティッシュ,ＪＱＧ,100,精密機器
7775,大研医器,7775大研医器,東証１,100,精密機器
7776,セルシード,7776セルシード,ＪＱＧ,100,精密機器
7777,スリー・ディー・マトリックス,7777３ＤＭ,ＪＱＧ,100,精密機器
7779,ＣＹＢＥＲＤＹＮＥ,7779ＣＹＢＥＲＤＹＮＥ,東証Ｍ,100,精密機器
7780,メニコン,7780メニコン,東証１,100,精密機器
7781,平山ホールディングス,7781平山ホールディングス,ＪＱ,100,精密機器
7782,シンシア,7782シンシア,東証１,100,精密機器
7800,アミファ,7800アミファ,ＪＱ,100,その他製品
7803,ブシロード,7803ブシロード,東証Ｍ,100,その他製品
7804,ビーアンドピー,7804ビーアンドピー,東証Ｍ,100,その他製品
7805,プリントネット,7805プリントネット,ＪＱ,100,その他製品
7806,ＭＴＧ,7806ＭＴＧ,東証Ｍ,100,その他製品
7807,幸和製作所,7807幸和製作所,ＪＱ,100,その他製品
7808,シー・エス・ランバー,7808シー・エス・ランバー,ＪＱ,100,その他製品
7809,壽屋,7809壽屋,ＪＱ,100,その他製品
7810,クロスフォー,7810クロスフォー,ＪＱ,100,その他製品
7811,中本パックス,7811中本パックス,東証１,100,その他製品
7812,クレステック,7812クレステック,東証２,100,その他製品
7813,プラッツ,7813プラッツ,東証Ｍ,100,その他製品
7814,日本創発グループ,7814日本創発グループ,ＪＱ,100,その他製品
7815,東京ボード工業,7815東京ボード工業,東証２,100,その他製品
7816,スノーピーク,7816スノーピーク,東証１,100,その他製品
7817,パラマウントベッドホールディングス,7817パラベッド,東証１,100,その他製品
7818,トランザクション,7818トランザクション,東証１,100,その他製品
7819,粧美堂,7819粧美堂,東証１,100,その他製品
7820,ニホンフラッシュ,7820ニホンフラッシュ,東証１,100,その他製品
7821,前田工繊,7821前田工繊,東証１,100,その他製品
7822,永大産業,7822永大産業,東証１,100,その他製品
7823,アートネイチャー,7823アートネイチャー,東証１,100,その他製品
7826,フルヤ金属,7826フルヤ金属,ＪＱ,100,その他製品
7827,オービス,7827オービス,ＪＱ,100,その他製品
7829,サマンサタバサジャパンリミテッド,7829サマンサＪＰ,東証Ｍ,100,その他製品
7831,ウイルコホールディングス,7831ウイルコＨＤ,東証２,100,その他製品
7832,バンダイナムコホールディングス,7832バンナムＨＤ,東証１,100,その他製品
7833,アイフィスジャパン,7833アイフィスジャパン,東証１,100,その他製品
7834,マジェスティ　ゴルフ,7834マジェスティ　ゴルフ,ＪＱ,100,その他製品
7836,アビックス,7836アビックス,ＪＱ,100,その他製品
7837,アールシーコア,7837アールシーコア,ＪＱ,100,その他製品
7838,共立印刷,7838共立印刷,東証１,100,その他製品
7839,ＳＨＯＥＩ,7839ＳＨＯＥＩ,東証１,100,その他製品
7840,フランスベッドホールディングス,7840フラベッドＨ,東証１,100,その他製品
7841,遠藤製作所,7841遠藤製作所,ＪＱ,100,その他製品
7844,マーベラス,7844マーベラス,東証１,100,情報・通信業
7846,パイロットコーポレーション,7846パイロット,東証１,100,その他製品
7847,グラファイトデザイン,7847グラファイトデザイン,ＪＱ,100,その他製品
7849,スターツ出版,7849スターツ出版,ＪＱ,100,情報・通信業
7850,総合商研,7850総合商研,ＪＱ,100,その他製品
7851,カワセコンピュータサプライ,7851カワセコンピ,東証２,100,その他製品
7855,カーディナル,7855カーディナル,ＪＱＧ,100,その他製品
7856,萩原工業,7856萩原工業,東証１,100,その他製品
7857,セキ,7857セキ,ＪＱ,100,その他製品
7859,アルメディオ,7859アルメディオ,東証２,100,その他製品
7860,エイベックス,7860エイベックス,東証１,100,情報・通信業
7862,トッパン・フォームズ,7862トッパン・フォームズ,東証１,100,その他製品
7863,平賀,7863平賀,ＪＱ,100,その他製品
7864,フジシールインターナショナル,7864フジシール,東証１,100,その他製品
7865,ピープル,7865ピープル,ＪＱ,100,その他製品
7867,タカラトミー,7867タカラトミー,東証１,100,その他製品
7868,廣済堂,7868廣済堂,東証１,100,その他製品
7869,日本フォームサービス,7869日本フォームサービス,ＪＱ,100,その他製品
7870,福島印刷,7870福島印刷,名証２,100,その他製品
7871,フクビ化学工業,7871フクビ化学工業,東証２,100,化学
7872,エステールホールディングス,7872エステール,東証１,100,その他製品
7873,アーク,7873アーク,東証１,100,その他製品
7874,レック,7874レック,東証１,100,化学
7875,竹田印刷,7875竹田印刷,東証２,100,その他製品
7877,永大化工,7877永大化工,ＪＱ,100,化学
7878,光・彩,7878光・彩,ＪＱ,100,その他製品
7879,ノダ,7879ノダ,東証２,100,その他製品
7883,サンメッセ,7883サンメッセ,ＪＱ,100,その他製品
7885,タカノ,7885タカノ,東証１,100,その他製品
7886,ヤマト・インダストリー,7886ヤマト・インダストリー,ＪＱ,100,化学
7887,南海プライウッド,7887南海プライウッド,東証２,100,その他製品
7888,三光合成,7888三光合成,東証１,100,化学
7891,日本ユピカ,7891日本ユピカ,ＪＱ,100,化学
7893,プロネクサス,7893プロネクサス,東証１,100,その他製品
7895,中央化学,7895中央化学,ＪＱ,100,化学
7896,セブン工業,7896セブン工業,東証２,100,その他製品
7897,ホクシン,7897ホクシン,東証１,100,その他製品
7898,ウッドワン,7898ウッドワン,東証１,100,その他製品
7899,ＭＩＣＳ化学,7899ＭＩＣＳ化学,ＪＱ,100,化学
7901,マツモト,7901マツモト,ＪＱ,100,その他製品
7902,ソノコム,7902ソノコム,ＪＱ,100,その他製品
7903,名古屋木材,7903名古屋木材,名証２,100,卸売業
7905,大建工業,7905大建工業,東証１,100,その他製品
7906,ヨネックス,7906ヨネックス,東証２,100,その他製品
7908,ＫＩＭＯＴＯ,7908ＫＩＭＯＴＯ,東証１,100,化学
7911,凸版印刷,7911凸版印刷,東証１,100,その他製品
7912,大日本印刷,7912大日本印刷,東証１,100,その他製品
7914,共同印刷,7914共同印刷,東証１,100,その他製品
7915,ＮＩＳＳＨＡ,7915ＮＩＳＳＨＡ,東証１,100,その他製品
7916,光村印刷,7916光村印刷,東証１,100,その他製品
7917,藤森工業,7917藤森工業,東証１,100,化学
7918,ヴィア・ホールディングス,7918ヴィアＨＤ,東証１,100,小売業
7919,野崎印刷紙業,7919野崎印刷紙業,東証２,100,その他製品
7921,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,7921宝＆ＣＯ,東証１,100,その他製品
7922,三光産業,7922三光産業,ＪＱ,100,その他製品
7923,トーイン,7923トーイン,ＪＱ,100,その他製品
7925,前澤化成工業,7925前澤化成工業,東証１,100,化学
7927,ムトー精工,7927ムトー精工,ＪＱ,100,化学
7928,旭化学工業,7928旭化学工業,ＪＱ,100,化学
7931,未来工業,7931未来工業,東証１,100,化学
7932,ニッピ,7932ニッピ,ＪＱ,100,その他製品
7936,アシックス,7936アシックス,東証１,100,その他製品
7937,ツツミ,7937ツツミ,東証１,100,その他製品
7938,リーガルコーポレーション,7938リーガル,ＪＱ,100,その他製品
7939,研創,7939研創,ＪＱ,100,その他製品
7940,ウェーブロックホールディングス,7940ウェーブＨＤ,東証１,100,化学
7942,ＪＳＰ,7942ＪＳＰ,東証１,100,化学
7943,ニチハ,7943ニチハ,東証１,100,ガラス・土石
7945,コマニー,7945コマニー,東証２,100,その他製品
7946,光陽社,7946光陽社,東証２,100,その他製品
7947,エフピコ,7947エフピコ,東証１,100,化学
7949,小松ウオール工業,7949小松ウオール工業,東証１,100,その他製品
7950,日本デコラックス,7950日本デコラックス,名証２,100,化学
7951,ヤマハ,7951ヤマハ,東証１,100,その他製品
7952,河合楽器製作所,7952河合楽器製作所,東証１,100,その他製品
7953,菊水化学工業,7953菊水化学工業,東証２,100,その他製品
7955,クリナップ,7955クリナップ,東証１,100,その他製品
7956,ピジョン,7956ピジョン,東証１,100,その他製品
7957,フジコピアン,7957フジコピアン,東証２,100,その他製品
7958,天馬,7958天馬,東証１,100,化学
7959,オリバー,7959オリバー,東証１,100,その他製品
7961,兼松サステック,7961兼松サステック,東証１,100,その他製品
7962,キングジム,7962キングジム,東証１,100,その他製品
7963,興研,7963興研,ＪＱ,100,その他製品
7965,象印マホービン,7965象印マホービン,東証１,100,電気機器
7966,リンテック,7966リンテック,東証１,100,その他製品
7970,信越ポリマー,7970信越ポリマー,東証１,100,化学
7971,東リ,7971東リ,東証１,100,化学
7972,イトーキ,7972イトーキ,東証１,100,その他製品
7974,任天堂,7974任天堂,東証１,100,その他製品
7975,リヒトラブ,7975リヒトラブ,東証２,100,その他製品
7976,三菱鉛筆,7976三菱鉛筆,東証１,100,その他製品
7979,松風,7979松風,東証１,100,精密機器
7980,重松製作所,7980重松製作所,ＪＱ,100,その他製品
7981,タカラスタンダード,7981タカラスタンダード,東証１,100,その他製品
7983,ミロク,7983ミロク,東証２,100,その他製品
7984,コクヨ,7984コクヨ,東証１,100,その他製品
7985,ネポン,7985ネポン,東証２,100,金属製品
7986,日本アイ・エス・ケイ,7986日本アイ・エス・ケイ,ＪＱ,100,その他製品
7987,ナカバヤシ,7987ナカバヤシ,東証１,100,その他製品
7988,ニフコ,7988ニフコ,東証１,100,化学
7989,立川ブラインド工業,7989立川ブラインド工業,東証１,100,金属製品
7990,グローブライド,7990グローブライド,東証１,100,その他製品
7991,マミヤ・オーピー,7991マミヤ・オーピー,東証２,100,機械
7992,セーラー万年筆,7992セーラー万年筆,東証２,100,その他製品
7994,オカムラ,7994オカムラ,東証１,100,その他製品
7995,バルカー,7995バルカー,東証１,100,化学
7997,くろがね工作所,7997くろがね工作所,東証２,100,その他製品
7999,ＭＵＴＯＨホールディングス,7999ＭＵＴＯＨ,東証１,100,電気機器
8001,伊藤忠商事,8001伊藤忠商事,東証１,100,卸売業
8002,丸紅,8002丸紅,東証１,100,卸売業
8005,スクロール,8005スクロール,東証１,100,小売業
8006,ユアサ・フナショク,8006ユアサ・フナショク,東証２,100,卸売業
8007,高島,8007高島,東証１,100,卸売業
8008,ヨンドシーホールディングス,8008４℃ホールデ,東証１,100,小売業
8011,三陽商会,8011三陽商会,東証１,100,繊維製品
8012,長瀬産業,8012長瀬産業,東証１,100,卸売業
8013,ナイガイ,8013ナイガイ,東証１,100,繊維製品
8014,蝶理,8014蝶理,東証１,100,卸売業
8015,豊田通商,8015豊田通商,東証１,100,卸売業
8016,オンワードホールディングス,8016オンワード,東証１,100,繊維製品
8018,三共生興,8018三共生興,東証１,100,卸売業
8020,兼松,8020兼松,東証１,100,卸売業
8022,ミズノ,8022ミズノ,東証１,100,その他製品
8023,大興電子通信,8023大興電子通信,東証２,100,卸売業
8025,ツカモトコーポレーション,8025ツカモト,東証１,100,卸売業
8028,ファミリーマート,8028ファミリーマート,東証１,100,小売業
8029,ルックホールディングス,8029ルックホールディングス,東証１,100,繊維製品
8030,中央魚類,8030中央魚類,東証２,100,卸売業
8031,三井物産,8031三井物産,東証１,100,卸売業
8032,日本紙パルプ商事,8032日本紙パルプ商事,東証１,100,卸売業
8035,東京エレクトロン,8035東京エレクトロン,東証１,100,電気機器
8036,日立ハイテクノロジーズ,8036日立ハイテクノロジーズ,東証１,100,卸売業
8037,カメイ,8037カメイ,東証１,100,卸売業
8038,東都水産,8038東都水産,東証１,100,卸売業
8039,築地魚市場,8039築地魚市場,東証２,100,卸売業
8040,東京ソワール,8040東京ソワール,東証２,100,繊維製品
8041,ＯＵＧホールディングス,8041ＯＵＧホールディングス,東証１,100,卸売業
8043,スターゼン,8043スターゼン,東証１,100,卸売業
8044,大都魚類,8044大都魚類,東証２,100,卸売業
8045,横浜丸魚,8045横浜丸魚,ＪＱ,100,卸売業
8046,丸藤シートパイル,8046丸藤シートパイル,東証２,100,卸売業
8050,セイコーホールディングス,8050セイコーＨＤ,東証１,100,精密機器
8051,山善,8051山善,東証１,100,卸売業
8052,椿本興業,8052椿本興業,東証１,100,卸売業
